,source,target,weight
741,2389//,8111//,0.713436385255648
742,2389//,8113//,0.4186413902053712
743,2389//,8114//,0.315955766192733
744,2389//,8121//,0.4755134281200632
745,2389//,8122//,0.6763358778625954
746,2389//,8123//,0.344391785150079
747,2389//,8131//,0.6807387862796834
748,2389//,8134//,0.5513428120063191
749,3111//,3116//,0.32142857142857145
750,3111//,3331//,0.2894736842105263
751,3111//,3362//,0.26785714285714285
752,3111//,4885//,0.3025210084033613
753,3112//,3334//,0.29411764705882354
754,3113//,3115//,0.30985915492957744
755,3114//,3119//,0.2976190476190476
756,3115//,3118//,0.3090909090909091
757,3116//,4542//,0.37142857142857144
758,3116//,3118//,0.3181818181818182
759,3116//,4241//,0.3119266055045872
760,3116//,5241//,0.31521739130434784
761,3117//,4831//,0.375
762,3118//,3119//,0.4
763,3118//,4241//,0.39090909090909093
764,3118//,4854//,0.2719298245614035
765,3118//,3149//,0.33636363636363636
766,3118//,3222//,0.32413793103448274
767,3118//,3279//,0.3247863247863248
768,3118//,3324//,0.3181818181818182
769,3118//,3328//,0.3277310924369748
770,3118//,3332//,0.3181818181818182
771,3118//,4248//,0.3287671232876712
772,3118//,4542//,0.33636363636363636
773,3118//,4859//,0.3
774,3118//,4922//,0.3
775,3118//,5241//,0.3
776,3119//,4922//,0.3163265306122449
777,3119//,3222//,0.296551724137931
778,3119//,3259//,0.30952380952380953
779,3119//,3321//,0.30952380952380953
780,3119//,3333//,0.2976190476190476
781,3119//,5622//,0.3023255813953488
782,3121//,7121//,0.37037037037037035
783,3121//,6116//,0.3670886075949367
784,3121//,4541//,0.3219178082191781
785,3121//,4248//,0.3287671232876712
786,3121//,8133//,0.32608695652173914
787,3122//,5152//,0.2857142857142857
788,3131//,3133//,0.5
789,3131//,3141//,0.47619047619047616
790,3131//,3151//,0.38461538461538464
791,3131//,3132//,0.3125
792,3132//,3133//,0.40625
793,3132//,3141//,0.34375
794,3133//,3152//,0.30434782608695654
795,3133//,3141//,0.47619047619047616
796,3133//,3151//,0.3333333333333333
797,3149//,4241//,0.3577981651376147
798,3149//,3279//,0.3504273504273504
799,3149//,3222//,0.31724137931034485
800,3149//,3328//,0.31092436974789917
801,3149//,3329//,0.32298136645962733
802,3149//,4542//,0.30275229357798167
803,3152//,3169//,0.2916666666666667
804,3159//,3346//,0.47058823529411764
805,3159//,5259//,0.47058823529411764
806,3159//,3343//,0.3888888888888889
807,3159//,3274//,0.3333333333333333
808,3159//,3365//,0.3333333333333333
809,3159//,4811//,0.34782608695652173
810,3159//,7112//,0.30303030303030304
811,3161//,5232//,0.25
812,3161//,5191//,0.16666666666666666
813,3162//,3343//,0.2777777777777778
814,3169//,3341//,0.375
815,3169//,3325//,0.3333333333333333
816,3211//,3219//,0.3365695792880259
817,3212//,3372//,0.3333333333333333
818,3219//,4231//,0.4838709677419355
819,3219//,3231//,0.3365695792880259
820,3219//,3261//,0.48220064724919093
821,3219//,3273//,0.4375
822,3219//,3323//,0.47896440129449835
823,3219//,3327//,0.4429347826086957
824,3219//,3339//,0.30097087378640774
825,3219//,3371//,0.343042071197411
826,3219//,3399//,0.36893203883495146
827,3219//,4233//,0.4174757281553398
828,3219//,4237//,0.3300970873786408
829,3219//,4238//,0.3473491773308958
830,3219//,4239//,0.36245954692556637
831,3219//,4244//,0.4249201277955272
832,3219//,4247//,0.313915857605178
833,3219//,4249//,0.34872979214780603
834,3219//,4411//,0.3513157894736842
835,3219//,4412//,0.4117647058823529
836,3219//,4413//,0.33794694348327564
837,3219//,4421//,0.3718861209964413
838,3219//,4422//,0.3769063180827887
839,3219//,4431//,0.3059360730593607
840,3219//,4441//,0.3415783274440518
841,3219//,4442//,0.3810930576070901
842,3219//,4451//,0.3493150684931507
843,3219//,4452//,0.38997214484679665
844,3219//,4453//,0.3333333333333333
845,3219//,4461//,0.33161290322580644
846,3219//,4471//,0.33448275862068966
847,3219//,4482//,0.32532751091703055
848,3219//,4483//,0.3868421052631579
849,3219//,4511//,0.37985865724381623
850,3219//,4512//,0.36893203883495146
851,3219//,4522//,0.47572815533980584
852,3219//,4523//,0.37047353760445684
853,3219//,4531//,0.3925619834710744
854,3219//,4532//,0.3574468085106383
855,3219//,4533//,0.3850574712643678
856,3219//,4539//,0.35331230283911674
857,3219//,4543//,0.37099494097807756
858,3219//,4841//,0.3933884297520661
859,3219//,4842//,0.35106382978723405
860,3219//,4884//,0.4108761329305136
861,3219//,4931//,0.39805825242718446
862,3219//,5322//,0.36288998357963875
863,3219//,5613//,0.42258064516129035
864,3219//,5617//,0.3492063492063492
865,3219//,5621//,0.43769968051118213
866,3219//,6211//,0.3646322378716745
867,3219//,6212//,0.3484107579462103
868,3219//,6213//,0.3248407643312102
869,3219//,6214//,0.3537832310838446
870,3219//,6216//,0.3614931237721022
871,3219//,6219//,0.4217252396166134
872,3219//,6231//,0.38316151202749144
873,3219//,6232//,0.4099526066350711
874,3219//,6233//,0.416015625
875,3219//,6241//,0.31686541737649065
876,3219//,6242//,0.3778337531486146
877,3219//,6244//,0.3185689948892675
878,3219//,7212//,0.41964285714285715
879,3219//,7223//,0.3042071197411003
880,3219//,7224//,0.3073286052009456
881,3219//,7225//,0.3137973137973138
882,3219//,8111//,0.3412604042806183
883,3219//,8113//,0.38320209973753283
884,3219//,8114//,0.3268608414239482
885,3219//,8121//,0.32857142857142857
886,3219//,8122//,0.3786259541984733
887,3219//,8123//,0.39759036144578314
888,3219//,8131//,0.32717678100263853
889,3219//,8134//,0.3319755600814664
890,3221//,3274//,0.25
891,3222//,3329//,0.40372670807453415
892,3222//,3279//,0.36551724137931035
893,3222//,4885//,0.30344827586206896
894,3222//,3231//,0.34841628959276016
895,3222//,3261//,0.3651877133105802
896,3222//,3321//,0.296551724137931
897,3222//,3328//,0.3724137931034483
898,3222//,3332//,0.30344827586206896
899,3222//,3335//,0.3493150684931507
900,3222//,3339//,0.3672316384180791
901,3222//,3363//,0.36551724137931035
902,3222//,3371//,0.32972972972972975
903,3222//,3372//,0.30344827586206896
904,3222//,4235//,0.36470588235294116
905,3222//,4237//,0.3446808510638298
906,3222//,4241//,0.3448275862068966
907,3222//,4246//,0.3163841807909605
908,3222//,4251//,0.3176470588235294
909,3222//,4522//,0.2977346278317152
910,3222//,4542//,0.3310344827586207
911,3222//,4921//,0.3142857142857143
912,3222//,4931//,0.37320574162679426
913,3222//,5321//,0.30660377358490565
914,3222//,5323//,0.3129251700680272
915,3222//,5511//,0.3103448275862069
916,3222//,5614//,0.3595505617977528
917,3222//,6221//,0.3113207547169811
918,3222//,6239//,0.32
919,3231//,3261//,0.42662116040955633
920,3231//,3323//,0.343042071197411
921,3231//,3327//,0.33967391304347827
922,3231//,3329//,0.3257918552036199
923,3231//,3335//,0.3167420814479638
924,3231//,3339//,0.38009049773755654
925,3231//,3371//,0.3438914027149321
926,3231//,3399//,0.36796536796536794
927,3231//,4231//,0.33548387096774196
928,3231//,4233//,0.3320754716981132
929,3231//,4237//,0.3702127659574468
930,3231//,4512//,0.33214285714285713
931,3231//,4522//,0.3042071197411003
932,3231//,4921//,0.3212669683257919
933,3231//,4931//,0.3438914027149321
934,3231//,6232//,0.33175355450236965
935,3231//,6233//,0.314453125
936,3231//,6243//,0.3257918552036199
937,3241//,4882//,0.3898305084745763
938,3241//,4869//,0.3684210526315789
939,3251//,3324//,0.3717948717948718
940,3251//,3252//,0.358974358974359
941,3251//,4882//,0.3076923076923077
942,3252//,3259//,0.38235294117647056
943,3252//,3255//,0.3559322033898305
944,3252//,3262//,0.30303030303030304
945,3252//,3324//,0.3333333333333333
946,3252//,3353//,0.3050847457627119
947,3252//,4882//,0.3389830508474576
948,3253//,4882//,0.3220338983050847
949,3253//,3334//,0.3137254901960784
950,3254//,3256//,0.36585365853658536
951,3254//,4242//,0.358974358974359
952,3254//,6112//,0.3333333333333333
953,3254//,6222//,0.358974358974359
954,3255//,3259//,0.4411764705882353
955,3255//,3256//,0.40384615384615385
956,3255//,3334//,0.40384615384615385
957,3255//,3262//,0.3181818181818182
958,3255//,3272//,0.3269230769230769
959,3255//,3312//,0.3269230769230769
960,3255//,3321//,0.30666666666666664
961,3255//,3322//,0.3076923076923077
962,3255//,3326//,0.3269230769230769
963,3255//,3353//,0.3389830508474576
964,3255//,3359//,0.3064516129032258
965,3255//,4232//,0.3076923076923077
966,3255//,4882//,0.3220338983050847
967,3255//,4889//,0.3076923076923077
968,3256//,6222//,0.43902439024390244
969,3256//,3272//,0.38095238095238093
970,3256//,3259//,0.3382352941176471
971,3256//,3262//,0.30303030303030304
972,3256//,3312//,0.34146341463414637
973,3256//,3314//,0.34146341463414637
974,3256//,3322//,0.34146341463414637
975,3256//,3326//,0.34146341463414637
976,3256//,3334//,0.39215686274509803
977,3256//,4232//,0.3230769230769231
978,3256//,4889//,0.3125
979,3256//,6112//,0.30952380952380953
980,3259//,3321//,0.4
981,3259//,3332//,0.37777777777777777
982,3259//,3372//,0.3717948717948718
983,3259//,4232//,0.36764705882352944
984,3259//,3262//,0.38235294117647056
985,3259//,3315//,0.3333333333333333
986,3259//,3322//,0.35294117647058826
987,3259//,3324//,0.36
988,3259//,3326//,0.3235294117647059
989,3259//,3328//,0.3445378151260504
990,3259//,3333//,0.36764705882352944
991,3259//,3334//,0.36764705882352944
992,3259//,3353//,0.39705882352941174
993,3259//,3359//,0.39705882352941174
994,3259//,3391//,0.3026315789473684
995,3259//,4882//,0.3382352941176471
996,3259//,4889//,0.3382352941176471
997,3259//,5241//,0.3
998,3259//,5622//,0.3372093023255814
999,3261//,3323//,0.5275080906148867
1000,3261//,3327//,0.5217391304347826
1001,3261//,5613//,0.49032258064516127
1002,3261//,3399//,0.39590443686006827
1003,3261//,3339//,0.3890784982935154
1004,3261//,3273//,0.3984375
1005,3261//,3329//,0.33447098976109213
1006,3261//,3335//,0.3447098976109215
1007,3261//,3363//,0.3174061433447099
1008,3261//,3371//,0.34812286689419797
1009,3261//,4231//,0.4612903225806452
1010,3261//,4233//,0.40273037542662116
1011,3261//,4237//,0.3310580204778157
1012,3261//,4238//,0.3436928702010969
1013,3261//,4239//,0.3856655290102389
1014,3261//,4244//,0.3929712460063898
1015,3261//,4249//,0.3510392609699769
1016,3261//,4411//,0.3355263157894737
1017,3261//,4412//,0.3776091081593928
1018,3261//,4413//,0.3137254901960784
1019,3261//,4421//,0.32562277580071175
1020,3261//,4422//,0.35294117647058826
1021,3261//,4431//,0.2990867579908676
1022,3261//,4441//,0.31802120141342755
1023,3261//,4442//,0.35302806499261447
1024,3261//,4451//,0.30273972602739724
1025,3261//,4452//,0.3231197771587744
1026,3261//,4453//,0.3374485596707819
1027,3261//,4461//,0.3096774193548387
1028,3261//,4471//,0.3114942528735632
1029,3261//,4482//,0.32532751091703055
1030,3261//,4483//,0.34210526315789475
1031,3261//,4511//,0.3480565371024735
1032,3261//,4512//,0.40955631399317405
1033,3261//,4522//,0.47249190938511326
1034,3261//,4523//,0.34540389972144847
1035,3261//,4531//,0.384297520661157
1036,3261//,4532//,0.3170212765957447
1037,3261//,4533//,0.3850574712643678
1038,3261//,4539//,0.31230283911671924
1039,3261//,4543//,0.342327150084317
1040,3261//,4841//,0.3669421487603306
1041,3261//,4842//,0.3130699088145897
1042,3261//,4884//,0.40181268882175225
1043,3261//,4931//,0.40273037542662116
1044,3261//,5322//,0.3333333333333333
1045,3261//,5617//,0.2976190476190476
1046,3261//,5621//,0.3769968051118211
1047,3261//,6211//,0.3286384976525822
1048,3261//,6212//,0.32885085574572126
1049,3261//,6213//,0.3095541401273885
1050,3261//,6214//,0.3149284253578732
1051,3261//,6216//,0.34577603143418467
1052,3261//,6219//,0.3738019169329074
1053,3261//,6231//,0.3797250859106529
1054,3261//,6232//,0.4265402843601896
1055,3261//,6233//,0.37890625
1056,3261//,6242//,0.3425692695214106
1057,3261//,6243//,0.310580204778157
1058,3261//,6244//,0.2981260647359455
1059,3261//,7212//,0.36904761904761907
1060,3261//,7223//,0.3333333333333333
1061,3261//,8111//,0.31866825208085614
1062,3261//,8113//,0.3359580052493438
1063,3261//,8121//,0.3119047619047619
1064,3261//,8122//,0.37404580152671757
1065,3261//,8123//,0.37650602409638556
1066,3261//,8131//,0.3153034300791557
1067,3261//,8134//,0.3136456211812627
1068,3262//,3321//,0.4
1069,3262//,3315//,0.391304347826087
1070,3262//,3322//,0.30303030303030304
1071,3262//,3324//,0.3333333333333333
1072,3262//,3326//,0.3181818181818182
1073,3262//,3328//,0.31092436974789917
1074,3262//,3333//,0.30303030303030304
1075,3262//,3334//,0.3333333333333333
1076,3262//,3353//,0.30303030303030304
1077,3262//,3372//,0.3076923076923077
1078,3271//,3312//,0.39473684210526316
1079,3271//,3314//,0.34210526315789475
1080,3271//,3326//,0.34210526315789475
1081,3271//,3334//,0.3137254901960784
1082,3272//,4889//,0.3958333333333333
1083,3272//,7112//,0.38095238095238093
1084,3272//,3322//,0.30952380952380953
1085,3272//,3326//,0.3333333333333333
1086,3272//,6112//,0.30952380952380953
1087,3272//,6222//,0.30952380952380953
1088,3273//,4483//,0.5546875
1089,3273//,3323//,0.4583333333333333
1090,3273//,3327//,0.4609375
1091,3273//,3399//,0.3046875
1092,3273//,4231//,0.46875
1093,3273//,4233//,0.4401041666666667
1094,3273//,4237//,0.3723958333333333
1095,3273//,4238//,0.44424131627056673
1096,3273//,4239//,0.3541666666666667
1097,3273//,4244//,0.4088541666666667
1098,3273//,4245//,0.296875
1099,3273//,4247//,0.3203125
1100,3273//,4249//,0.42494226327944573
1101,3273//,4411//,0.44473684210526315
1102,3273//,4412//,0.5313092979127134
1103,3273//,4413//,0.419838523644752
1104,3273//,4421//,0.50355871886121
1105,3273//,4422//,0.5054466230936819
1106,3273//,4431//,0.4680365296803653
1107,3273//,4441//,0.43109540636042404
1108,3273//,4442//,0.4534711964549483
1109,3273//,4451//,0.4178082191780822
1110,3273//,4452//,0.4557291666666667
1111,3273//,4453//,0.4506172839506173
1112,3273//,4461//,0.4270967741935484
1113,3273//,4471//,0.4160919540229885
1114,3273//,4481//,0.4244791666666667
1115,3273//,4482//,0.48034934497816595
1116,3273//,4511//,0.5265017667844523
1117,3273//,4512//,0.4166666666666667
1118,3273//,4522//,0.5390625
1119,3273//,4523//,0.4596100278551532
1120,3273//,4531//,0.5165289256198347
1121,3273//,4532//,0.4702127659574468
1122,3273//,4533//,0.5191570881226054
1123,3273//,4539//,0.45425867507886436
1124,3273//,4543//,0.4350758853288364
1125,3273//,4841//,0.4396694214876033
1126,3273//,4842//,0.4209726443768997
1127,3273//,4884//,0.46875
1128,3273//,4921//,0.3229166666666667
1129,3273//,4931//,0.3333333333333333
1130,3273//,5173//,0.3697916666666667
1131,3273//,5221//,0.37543859649122807
1132,3273//,5242//,0.3787878787878788
1133,3273//,5321//,0.3229166666666667
1134,3273//,5322//,0.4433497536945813
1135,3273//,5419//,0.3640256959314775
1136,3273//,5613//,0.3984375
1137,3273//,5617//,0.44841269841269843
1138,3273//,5621//,0.4947916666666667
1139,3273//,5629//,0.3385416666666667
1140,3273//,6211//,0.4647887323943662
1141,3273//,6212//,0.4242053789731051
1142,3273//,6213//,0.4140127388535032
1143,3273//,6214//,0.4171779141104294
1144,3273//,6216//,0.4538310412573674
1145,3273//,6219//,0.4817708333333333
1146,3273//,6221//,0.3489583333333333
1147,3273//,6231//,0.506872852233677
1148,3273//,6232//,0.4881516587677725
1149,3273//,6233//,0.494140625
1150,3273//,6241//,0.403747870528109
1151,3273//,6242//,0.4987405541561713
1152,3273//,6243//,0.3333333333333333
1153,3273//,6244//,0.41056218057921634
1154,3273//,7139//,0.4089068825910931
1155,3273//,7211//,0.3125
1156,3273//,7212//,0.390625
1157,3273//,7223//,0.3645833333333333
1158,3273//,7224//,0.44208037825059104
1159,3273//,7225//,0.40415140415140416
1160,3273//,8111//,0.4280618311533888
1161,3273//,8113//,0.484375
1162,3273//,8114//,0.3723958333333333
1163,3273//,8121//,0.44047619047619047
1164,3273//,8122//,0.44580152671755724
1165,3273//,8123//,0.4661458333333333
1166,3273//,8131//,0.42216358839050133
1167,3273//,8134//,0.41140529531568226
1168,3274//,3379//,0.3333333333333333
1169,3274//,4811//,0.30434782608695654
1170,3274//,7112//,0.30303030303030304
1171,3279//,5241//,0.3333333333333333
1172,3279//,3328//,0.3277310924369748
1173,3279//,4241//,0.3418803418803419
1174,3279//,4542//,0.3333333333333333
1175,3279//,5323//,0.29931972789115646
1176,3311//,3312//,0.3333333333333333
1177,3312//,3326//,0.4864864864864865
1178,3312//,3314//,0.4
1179,3312//,3336//,0.3939393939393939
1180,3312//,3313//,0.30303030303030304
1181,3312//,3321//,0.3333333333333333
1182,3312//,3322//,0.36585365853658536
1183,3312//,3325//,0.30303030303030304
1184,3312//,3334//,0.3333333333333333
1185,3312//,3351//,0.30303030303030304
1186,3312//,3353//,0.3050847457627119
1187,3312//,6112//,0.30952380952380953
1188,3313//,3379//,0.37037037037037035
1189,3313//,3325//,0.32
1190,3315//,3321//,0.37333333333333335
1191,3315//,3324//,0.3333333333333333
1192,3315//,3328//,0.3865546218487395
1193,3315//,3332//,0.3
1194,3315//,3334//,0.3333333333333333
1195,3315//,3353//,0.3188405797101449
1196,3315//,3372//,0.3076923076923077
1197,3321//,3328//,0.42857142857142855
1198,3321//,3324//,0.41333333333333333
1199,3321//,3353//,0.4
1200,3321//,3322//,0.32
1201,3321//,3326//,0.32
1202,3321//,3329//,0.2981366459627329
1203,3321//,3332//,0.3333333333333333
1204,3321//,3333//,0.3466666666666667
1205,3321//,3335//,0.3082191780821918
1206,3321//,3359//,0.32
1207,3321//,3372//,0.32051282051282054
1208,3321//,5622//,0.313953488372093
1209,3322//,3326//,0.4634146341463415
1210,3322//,3325//,0.34146341463414637
1211,3322//,3351//,0.34146341463414637
1212,3322//,3333//,0.3333333333333333
1213,3322//,3334//,0.3333333333333333
1214,3322//,3345//,0.2982456140350877
1215,3322//,3353//,0.3050847457627119
1216,3322//,3359//,0.3387096774193548
1217,3323//,4231//,0.5193548387096775
1218,3323//,3327//,0.48641304347826086
1219,3323//,3329//,0.32038834951456313
1220,3323//,3339//,0.3300970873786408
1221,3323//,3371//,0.3074433656957929
1222,3323//,3399//,0.3786407766990291
1223,3323//,4233//,0.4045307443365696
1224,3323//,4235//,0.3106796116504854
1225,3323//,4237//,0.36893203883495146
1226,3323//,4238//,0.39488117001828155
1227,3323//,4239//,0.34627831715210355
1228,3323//,4244//,0.3801916932907348
1229,3323//,4245//,0.3106796116504854
1230,3323//,4247//,0.32038834951456313
1231,3323//,4249//,0.3833718244803695
1232,3323//,4411//,0.3592105263157895
1233,3323//,4412//,0.4060721062618596
1234,3323//,4413//,0.3344867358708189
1235,3323//,4421//,0.3718861209964413
1236,3323//,4422//,0.35947712418300654
1237,3323//,4431//,0.3493150684931507
1238,3323//,4441//,0.3392226148409894
1239,3323//,4442//,0.36927621861152143
1240,3323//,4451//,0.31232876712328766
1241,3323//,4452//,0.3426183844011142
1242,3323//,4453//,0.30864197530864196
1243,3323//,4461//,0.32903225806451614
1244,3323//,4471//,0.332183908045977
1245,3323//,4482//,0.3296943231441048
1246,3323//,4483//,0.3684210526315789
1247,3323//,4511//,0.39045936395759717
1248,3323//,4512//,0.3851132686084142
1249,3323//,4522//,0.5016181229773463
1250,3323//,4523//,0.3774373259052925
1251,3323//,4531//,0.42768595041322316
1252,3323//,4532//,0.3191489361702128
1253,3323//,4533//,0.36973180076628354
1254,3323//,4539//,0.3470031545741325
1255,3323//,4543//,0.3524451939291737
1256,3323//,4841//,0.39008264462809916
1257,3323//,4842//,0.3677811550151976
1258,3323//,4884//,0.4108761329305136
1259,3323//,4931//,0.3656957928802589
1260,3323//,5242//,0.3055555555555556
1261,3323//,5322//,0.3563218390804598
1262,3323//,5613//,0.44516129032258067
1263,3323//,5617//,0.31746031746031744
1264,3323//,5621//,0.41214057507987223
1265,3323//,5629//,0.2977346278317152
1266,3323//,6211//,0.3536776212832551
1267,3323//,6212//,0.33618581907090467
1268,3323//,6213//,0.33375796178343947
1269,3323//,6214//,0.2985685071574642
1270,3323//,6216//,0.36345776031434185
1271,3323//,6219//,0.4249201277955272
1272,3323//,6231//,0.4020618556701031
1273,3323//,6232//,0.4218009478672986
1274,3323//,6233//,0.37109375
1275,3323//,6241//,0.30664395229982966
1276,3323//,6242//,0.3198992443324937
1277,3323//,7212//,0.32142857142857145
1278,3323//,7223//,0.313915857605178
1279,3323//,7224//,0.2978723404255319
1280,3323//,7225//,0.3028083028083028
1281,3323//,8111//,0.3329369797859691
1282,3323//,8113//,0.4356955380577428
1283,3323//,8114//,0.32038834951456313
1284,3323//,8121//,0.3238095238095238
1285,3323//,8122//,0.39236641221374047
1286,3323//,8123//,0.4186746987951807
1287,3323//,8131//,0.341688654353562
1288,3323//,8134//,0.31771894093686354
1289,3324//,4882//,0.3466666666666667
1290,3324//,3334//,0.3333333333333333
1291,3324//,3353//,0.3466666666666667
1292,3324//,4232//,0.32
1293,3324//,4542//,0.3238095238095238
1294,3324//,5622//,0.3488372093023256
1295,3325//,3326//,0.2972972972972973
1296,3325//,3351//,0.3333333333333333
1297,3325//,3369//,0.3333333333333333
1298,3325//,3379//,0.3333333333333333
1299,3326//,3334//,0.37254901960784315
1300,3326//,3336//,0.3783783783783784
1301,3326//,3351//,0.32432432432432434
1302,3326//,3353//,0.3389830508474576
1303,3326//,3379//,0.32432432432432434
1304,3326//,4889//,0.3541666666666667
1305,3326//,6222//,0.3157894736842105
1306,3326//,7112//,0.2972972972972973
1307,3327//,4239//,0.38858695652173914
1308,3327//,3329//,0.3233695652173913
1309,3327//,3335//,0.31521739130434784
1310,3327//,3339//,0.3451086956521739
1311,3327//,3399//,0.3858695652173913
1312,3327//,4231//,0.41032608695652173
1313,3327//,4233//,0.3070652173913043
1314,3327//,4238//,0.4570383912248629
1315,3327//,4244//,0.3342391304347826
1316,3327//,4249//,0.4387990762124711
1317,3327//,4411//,0.41842105263157897
1318,3327//,4412//,0.444022770398482
1319,3327//,4413//,0.39792387543252594
1320,3327//,4421//,0.37544483985765126
1321,3327//,4422//,0.4008714596949891
1322,3327//,4431//,0.363013698630137
1323,3327//,4441//,0.40518256772673733
1324,3327//,4442//,0.43131462333825704
1325,3327//,4451//,0.3958904109589041
1326,3327//,4452//,0.39945652173913043
1327,3327//,4453//,0.3888888888888889
1328,3327//,4461//,0.4038709677419355
1329,3327//,4471//,0.3988505747126437
1330,3327//,4482//,0.36026200873362446
1331,3327//,4483//,0.39473684210526316
1332,3327//,4511//,0.40636042402826855
1333,3327//,4512//,0.3342391304347826
1334,3327//,4522//,0.375
1335,3327//,4523//,0.42618384401114207
1336,3327//,4531//,0.4669421487603306
1337,3327//,4532//,0.3638297872340426
1338,3327//,4533//,0.41762452107279696
1339,3327//,4539//,0.4037854889589905
1340,3327//,4543//,0.41989881956155145
1341,3327//,4841//,0.44958677685950416
1342,3327//,4842//,0.3981762917933131
1343,3327//,4884//,0.38315217391304346
1344,3327//,5221//,0.35789473684210527
1345,3327//,5242//,0.3661616161616162
1346,3327//,5322//,0.4039408866995074
1347,3327//,5419//,0.3640256959314775
1348,3327//,5613//,0.421195652173913
1349,3327//,5617//,0.3531746031746032
1350,3327//,5621//,0.37771739130434784
1351,3327//,6211//,0.40375586854460094
1352,3327//,6212//,0.4034229828850856
1353,3327//,6213//,0.3974522292993631
1354,3327//,6214//,0.3885480572597137
1355,3327//,6216//,0.4165029469548134
1356,3327//,6219//,0.33152173913043476
1357,3327//,6231//,0.4518900343642612
1358,3327//,6232//,0.471563981042654
1359,3327//,6233//,0.46875
1360,3327//,6241//,0.38671209540034074
1361,3327//,6242//,0.3602015113350126
1362,3327//,6244//,0.3526405451448041
1363,3327//,7139//,0.39068825910931176
1364,3327//,7212//,0.37228260869565216
1365,3327//,7223//,0.3233695652173913
1366,3327//,7224//,0.3900709219858156
1367,3327//,7225//,0.3711843711843712
1368,3327//,8111//,0.3971462544589774
1369,3327//,8113//,0.4881889763779528
1370,3327//,8121//,0.38333333333333336
1371,3327//,8122//,0.4549618320610687
1372,3327//,8123//,0.35597826086956524
1373,3327//,8131//,0.39841688654353563
1374,3327//,8134//,0.40529531568228105
1375,3328//,3335//,0.4794520547945205
1376,3328//,3329//,0.40372670807453415
1377,3328//,3332//,0.3277310924369748
1378,3328//,3339//,0.3615819209039548
1379,3328//,3363//,0.39097744360902253
1380,3328//,4235//,0.3941176470588235
1381,3328//,4241//,0.3277310924369748
1382,3328//,4246//,0.2994350282485876
1383,3329//,3339//,0.4632768361581921
1384,3329//,3335//,0.43478260869565216
1385,3329//,4235//,0.4294117647058823
1386,3329//,3363//,0.32919254658385094
1387,3329//,3371//,0.32432432432432434
1388,3329//,3399//,0.36796536796536794
1389,3329//,4237//,0.2978723404255319
1390,3329//,4239//,0.3046594982078853
1391,3329//,4246//,0.3333333333333333
1392,3329//,5323//,0.3105590062111801
1393,3329//,6239//,0.3105590062111801
1394,3332//,3359//,0.3111111111111111
1395,3332//,3372//,0.3111111111111111
1396,3333//,3345//,0.5079365079365079
1397,3333//,3353//,0.42857142857142855
1398,3333//,5179//,0.2222222222222222
1399,3333//,3334//,0.3333333333333333
1400,3333//,3359//,0.42857142857142855
1401,3333//,3391//,0.3684210526315789
1402,3333//,4234//,0.3333333333333333
1403,3333//,6114//,0.3026315789473684
1404,3334//,3353//,0.3559322033898305
1405,3334//,3359//,0.3225806451612903
1406,3334//,4232//,0.35384615384615387
1407,3334//,4542//,0.3238095238095238
1408,3334//,4882//,0.3389830508474576
1409,3334//,4889//,0.37254901960784315
1410,3335//,3363//,0.4315068493150685
1411,3335//,3339//,0.4011299435028249
1412,3335//,4235//,0.3058823529411765
1413,3336//,3351//,0.3225806451612903
1414,3339//,3371//,0.3621621621621622
1415,3339//,3363//,0.3050847457627119
1416,3339//,3399//,0.36363636363636365
1417,3339//,4235//,0.3954802259887006
1418,3339//,4237//,0.3404255319148936
1419,3339//,4246//,0.3446327683615819
1420,3339//,4251//,0.327683615819209
1421,3339//,4522//,0.32362459546925565
1422,3339//,4931//,0.2966507177033493
1423,3339//,5614//,0.3258426966292135
1424,3339//,6243//,0.3013698630136986
1425,3341//,3351//,0.3
1426,3342//,3351//,0.3333333333333333
1427,3342//,3364//,0.2413793103448276
1428,3342//,3344//,0.3137254901960784
1429,3343//,3346//,0.3888888888888889
1430,3343//,4851//,0.3
1431,3343//,5191//,0.3333333333333333
1432,3343//,5259//,0.3333333333333333
1433,3344//,3345//,0.45614035087719296
1434,3344//,5417//,0.36538461538461536
1435,3345//,5417//,0.43859649122807015
1436,3345//,3359//,0.43548387096774194
1437,3345//,6114//,0.34210526315789475
1438,3345//,5112//,0.3333333333333333
1439,3345//,3353//,0.3559322033898305
1440,3345//,3391//,0.35526315789473684
1441,3346//,3352//,0.35294117647058826
1442,3346//,5191//,0.35294117647058826
1443,3346//,4851//,0.35
1444,3346//,3351//,0.3
1445,3346//,3369//,0.3181818181818182
1446,3346//,3379//,0.2962962962962963
1447,3346//,4811//,0.34782608695652173
1448,3346//,5239//,0.3
1449,3346//,5259//,0.4117647058823529
1450,3346//,7112//,0.3333333333333333
1451,3351//,4889//,0.3125
1452,3351//,6222//,0.3157894736842105
1453,3352//,7114//,0.3333333333333333
1454,3353//,3359//,0.3548387096774194
1455,3353//,4889//,0.3389830508474576
1456,3359//,3391//,0.39473684210526316
1457,3359//,4234//,0.3492063492063492
1458,3359//,4236//,0.3013698630136986
1459,3366//,4883//,0.34545454545454546
1460,3369//,3379//,0.37037037037037035
1461,3371//,3399//,0.3333333333333333
1462,3371//,4233//,0.33962264150943394
1463,3371//,8114//,0.2974910394265233
1464,3372//,3391//,0.32051282051282054
1465,3372//,4232//,0.32051282051282054
